File?,Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,Classification
1.0,D4120,0,6.322577219356879e-06,0,0.8100737028508119,0,0,0,0.5374240659674054,0,0,0,0,0,2.3181012231183152e-17,0.3030919467266103,0,0,0,0,0.3449775839250136,0,0,4,6.26885271149925e-57,"[""winword.exe"", ""powershell.exe""]",0,0,6.426291588148205e-11,0,0,4.540654105590658e-14,0,0.0057087228263695,0.0004077937620246,0.0002059992150545,0,0,0,0.0,0,8.032063706543016e-05,0.1622669,wire_transfer,4.180126296461797e-08,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.2,0,0,0,0,0,0.0424604625839693,valid,0.0005547421318144,1.6104611250722226e-13,0,1,0,Malicious
1.0,D4121,0,0.0256522414978119,0,0.0012956362334683,0,0,0,0.1950027681525269,0,0,0,0,0,1.778728881466679e-06,2.96552732845733e-10,0,0,0,0,0.2785876573564347,0,0,4,2.628333433726277e-50,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,0.6377871049606852,0,0,0.0004668738970398,0,0.0898411941349659,0.0036389823197648,0.6826880747589356,0,0,0,1.0,0,0.0266434430731975,0.468479,invoice_payment,3.813500946591366e-16,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.3,0,0,0,0,0,0.0033094613725637,self signed,4.1379252884435456e-05,0.0002098584121152,0,1,0,Malicious
1.0,D4122,0,0.1449136567074631,0,0.0006195654766566,0,0,0,0.0171093943204378,0,0,0,0,0,6.541440616017942e-05,0.0057222753387813,0,0,0,0,0.2889458649421464,0,0,4,7.538972163756998e-14,"[""outlook.exe"", ""winword.exe"", ""mshta.exe"", ""wscript.exe""]",0,0,0.0477273538294644,0,0,0.0228722407542665,0,0.5543553238041325,0.0027581013308942,0.6254372881409633,0,0,0,1.0,0,0.9120249732026772,0.187882,urgent_callback,6.138815896391673e-07,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.3,0,0,0,0,0,0.0016897810101852,self signed,0.0970450588438511,0.0008778362352118,0,1,0,Warning
1.0,D4123,0,0.0003154704597732,0,0.0011265233120775,0,0,0,0.0444680741279643,0,0,0,0,0,0.0286390271559891,0.020712417756037,0,0,0,0,0.3112502225819804,0,0,5,1.176321606368027e-09,"[""winword.exe"", ""powershell.exe""]",0,0,0.0001521354369771,0,0,0.1126647887142236,0,0.0784327134689253,0.0008086512540567,0.1598905959301424,0,0,0,0.5,0,0.0001467467490377,0.1318719,vpn_or_mfa_reset,2.897987930936902e-06,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.2,0,0,0,0,0,0.003846587199495,valid,8.767034258775781e-05,0.0218465081583969,0,1,0,Warning
0.0,D4124,0,0.1276790055174416,0,5.838264123207626e-11,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1166029800455454,0,0,1.7559822240734545e-12,0,0.0191625998878143,4.974823647339332e-06,0.121065949803522,0,0,0,1.0,0,0.0137996190551032,0.4147954,none,0.0001788991138382,0,0,0,0,0.0,0,pass,neutral,pass,1,TLS 1.2,0,0,0,0,0,1.5362254312178354e-05,valid,0.0084816663759704,0.2525499330741342,0,1,0,Warning
1.0,D4125,1,9.199045633185953e-07,0,0.5269049322184389,0,0,0,0.0248704208598173,0,0,0,0,0,1.657128980235309e-05,0.032227925049552,0,0,0,0,0.3204985451401166,0,0,6,1.861597653179707e-24,"[""outlook.exe"", ""winword.exe"", ""mshta.exe"", ""wscript.exe""]",0,0,0.7085912101824929,0,0,0.0377678820878627,0,0.2972123458814658,0.0029849367810536,0.030206931611374,0,0,0,1.0,0,2.185311345557287e-06,0.9621741,none,6.84059853388503e-08,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.2,0,0,0,0,0,0.0703260972013471,valid,0.0145674413076259,8.339805147236417e-09,0,0,0,Malicious
1.0,D4126,0,0.0446370347012912,0,0.0014513314009738,0,0,0,0.014320397531002,0,0,0,0,1,0.195340169248397,0.3599196742139711,0,0,0,0,0.20764494029222,0,4,5,6.994506805360271e-09,"[""outlook.exe"", ""winword.exe"", ""mshta.exe"", ""wscript.exe""]",0,0,2.1014042851800185e-07,0,0,0.9410738448557016,0,0.000377215056976,0.0054123076945371,0.0001691371155426,0,0,0,1.0,0,0.9229414853760448,0.7625599,none,0.0382097569271948,0,0,0,0,0.0,0,pass,temperror,none,1,TLS 1.3,2,0,0,1,0,0.285319386821853,valid,4.699041606219991e-12,6.301268316341775e-07,0,1,0,No Action
0.0,D4127,0,0.3333963992638076,0,0.0005927572107843,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0354608481508547,0,0,2.39677009160532e-05,0,0.2037632520659431,0.0028665951374788,5.931033882247333e-05,0,0,0,0.0,0,0.0590533714472952,0.3840797,legal_threat,2.02206158738388e-08,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.0,4,0,0,0,0,0.0349860190803322,valid,6.284761403994725e-08,0.0013850269269184,0,1,0,No Action
0.0,D4128,1,0.0334110609455961,0,3.856427915688453e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.5829447423988067e-06,0,0,0.566087178322368,0,0.0001502516648352,0.0001665806225023,0.0186918034009912,0,0,0,1.0,0,0.000923803308288,0.6962035,document_download,7.816603005871419e-10,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.1,1,0,0,0,0,3.165886288757761e-08,valid,0.0019397765588381,0.5098882726745827,0,1,0,Malicious
1.0,D4129,0,8.870007251171615e-08,0,1.4706952198440402e-06,0,0,0,0.1943069519098736,0,0,0,0,0,7.331015751446461e-05,4.183194080391989e-07,0,0,0,0,0.4438064091352308,0,0,4,2.842645329486828e-30,"[""winword.exe"", ""powershell.exe""]",0,0,0.3332594470573519,0,0,0.0002334895415098,0,0.3563512219427187,0.0026001231032047,6.22034618583698e-05,0,6,0,1.0,0,0.0609253052579511,0.6992257,gift_card_request,0.0088056122880451,0,0,0,0,0.0,0,fail,policy,pass,1,TLS 1.1,0,0,0,0,0,0.000815534930422,valid,0.0058923730397513,0.0349584368938637,0,1,0,Malicious
1.0,D4130,0,0.0072731030877503,0,2.441256693561586e-06,0,0,0,0.006243185919064,0,0,0,0,0,0.1962267026861071,0.0006155470878863,0,0,0,0,0.80134317187741,0,0,4,2.988478992538149e-11,"[""acrobat.exe"", ""cmd.exe"", ""curl.exe"", ""rundll32.exe""]",0,0,0.0006940297004119,0,0,1.4916027338209578e-05,0,0.3284556037488115,0.0669623056510103,0.0001253540289359,0,0,0,1.0,0,0.0019708801146767,0.7693289,none,0.0302381155614375,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.2,4,0,0,0,0,6.60677029188358e-05,self signed,2.813184835906639e-10,0.0385176977280655,0,1,0,Malicious
0.0,D4131,0,0.7456797719650554,0,0.0024775563216448,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,8.579371664051658e-05,0,0,0.0010021542846771,1,0.0520542095513877,0.006013956303827,0.0867928419941656,0,0,0,1.0,0,0.0082348359558331,0.4122674,urgent_callback,1.619113908995431e-05,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.3,0,0,0,0,0,0.0032860771343704,valid,0.3969931450766428,4.298768039655496e-06,0,1,0,Malicious
1.0,D4132,0,0.0001695390545842,0,4.645470162801112e-05,1,0,0,0.2929534907912962,0,0,0,4,0,9.66276532826823e-07,0.4579594267281134,0,0,0,0,0.6841540866476544,0,0,4,9.984764379674105e-19,"[""winword.exe""]",0,0,0.3785508893227346,0,0,0.0027752727505022,0,0.3945096739920468,0.0051862683934812,0.2652707040531745,0,0,0,1.0,0,3.4565159508298076e-17,0.7881137,none,0.0880623330896442,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.2,2,0,0,0,0,0.0006103734064383,valid,9.46951734736768e-09,3.13704999895078e-06,0,1,0,Malicious
0.0,D4133,0,0.0151593112969108,0,0.2309752199882858,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.023835921385447,0,0,2.325801036073725e-05,0,0.599331526039562,0.00021918195259,0.0642332341572896,1,4,0,0.0,0,2.0117558436668907e-05,0.7946383,link_click,0.1682941861482494,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.1,2,0,0,0,0,0.0234181055316586,valid,0.0038904504148404,0.9054476011606152,0,1,0,Malicious
1.0,D4134,0,0.1289314446710711,0,2.9318414256838743e-10,0,0,0,0.004706901745114,0,0,0,0,0,9.845981967882334e-06,0.0004349621716076,0,1,0,0,0.1178974600498889,0,3,4,185.35123144547347,"[""excel.exe"", ""cmd.exe"", ""powershell.exe""]",0,0,0.499426891919714,0,0,1.0369611470670744e-08,0,0.0012710593970047,0.1487540935727967,0.1293140024209475,0,0,0,1.0,0,0.0529369519235299,0.4705711,none,0.9291054822970464,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.1,0,0,0,0,0,0.0377540474857122,valid,0.6775363973168651,1.2588078653751331e-20,0,1,0,Malicious
1.0,D4135,0,0.0004187146446856,0,0.0028538202117093,0,0,0,0.4004907994125254,1,0,0,0,0,1.6703752508401595e-05,0.3253263621263416,0,0,0,0,0.2631764962311662,0,0,5,2.188620660019594e-45,"[""winword.exe""]",0,0,0.0261960405530807,0,0,0.0274687207635786,0,0.0001851928762492,0.0264670615870679,0.0022998973806397,0,0,0,0.5,0,5.326546144915799e-08,0.8420947,wire_transfer,0.0017155771081462,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.1,4,0,0,0,0,0.5943920131998109,valid,0.0690143476982215,0.003195145109517,0,1,0,Warning
0.0,D4136,0,0.0650922455569742,0,0.1940966203537766,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.6186540411531453,1,0,0.1661214618511564,0,0.0140307468789536,2.041640298976044e-06,0.0035068286412685,0,0,0,0.5,0,0.3291094704312915,0.0855614,wire_transfer,2.998003452797862e-06,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.0,0,0,0,0,0,0.0102547357643176,valid,0.1533255300862323,1.927811260490496e-08,0,1,0,Malicious
1.0,D4137,1,5.973471945587312e-12,0,8.218022301206033e-08,0,0,0,0.8041244323827003,0,0,0,0,0,0.0002808345896127,0.0152856130515227,0,0,0,0,0.9786023087357094,0,0,7,6.694107101083624e-11,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,0.0007496369291835,0,0,0.0423025705916604,0,0.5239793995195785,0.1556863544740467,0.0429903535094738,0,0,0,1.0,0,0.1193075884368379,0.0686404,gift_card_request,1.547406235546996e-10,0,0,0,0,0.0,0,pass,fail,temperror,1,TLS 1.3,1,0,0,0,0,6.159591898266347e-05,valid,0.0001816183986689,0.4371373260556961,0,1,0,Malicious
1.0,D4138,1,0.0759977989816522,0,0.0107532733679431,0,0,0,0.0001961332200261,0,0,1,0,0,0.1589181507859554,0.0027455831955131,0,0,0,0,0.8162411060057495,0,0,6,3.1345988555171567,"[""excel.exe""]",0,0,7.313227059313083e-09,1,0,0.6271569646196108,0,0.013840771582676,0.9155637456799176,8.832822650615048e-05,0,0,0,1.0,0,1.4432708602976652e-12,0.2555264,none,0.0173104719917388,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,0,0,0,0,0,0.6747181807355448,valid,0.3630792295198796,0.2498838477998606,0,1,0,Warning
1.0,D4139,0,0.0001561418330672,0,0.0526431994553555,1,0,0,0.0106276359508812,0,0,0,3,0,0.0071876306665577,6.902687081583455e-07,0,0,0,0,0.8616240786586773,1,0,4,1.2587383299516142e-32,"[""winword.exe"", ""powershell.exe""]",0,0,3.882815396044987e-08,0,0,0.0234807616976185,0,0.2449554825663004,6.364738301576549e-06,0.0020693844739054,0,0,0,0.0,0,0.0012425310768789,0.6515837,none,0.0060363985104606,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.1,1,0,0,0,0,0.090708351830959,valid,0.014596502531689,0.0172022317751548,0,1,0,Warning
0.0,D4140,0,6.682827437900219e-07,0,9.77331879635956e-27,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.3505555283942571,0,0,0.0003288743293621,0,0.2038601418797124,6.84429327050692e-05,0.1008415098103126,0,0,0,1.0,0,0.04521322419771,0.4206768,invoice_verification,3.86343847435449e-12,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.1,1,0,0,0,0,0.0008390621264015,self signed,5.003888626311485e-06,2.3973002335736667e-09,0,1,0,Warning
1.0,D4141,0,0.0139575450507043,0,0.9822695129885296,0,0,0,0.2068355086276598,0,0,1,0,7,8.1525863400809e-07,0.036997129498797,0,0,0,0,0.142920183581678,0,0,5,1.6925304855597623e-70,"[""winword.exe"", ""powershell.exe""]",0,0,5.39220559797758e-07,1,0,0.0037362734090775,0,2.1445434242332355e-06,0.6059725510323625,0.0181231876464968,0,0,0,1.0,0,2.616638271776232e-05,0.8176075,none,2.378178206868656e-05,0,0,0,0,0.0,0,fail,policy,temperror,1,TLS 1.3,0,0,0,0,0,0.1072357958712684,valid,5.623712777096127e-07,0.3689046517967287,0,1,0,Warning
1.0,D4142,0,0.0024699553114635,0,0.855245533073657,0,0,0,0.0014924642383475,0,0,0,0,0,0.0413320922472106,0.0169454882155869,0,0,0,0,0.3230407733923987,1,0,4,9.76854501746146e-58,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,0.0771902282588244,0,0,0.0011399104991456,0,0.0193191906007184,0.0379655343599526,0.3278391430086336,1,0,0,1.0,0,0.051987000088785,0.7625937,none,0.0003686473400958,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.3,4,0,0,0,0,1.3784889920027732e-10,valid,0.1144600243886082,0.0466434471005923,0,1,0,Malicious
0.0,D4143,0,0.1814238993362499,0,3.144668038930117e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.003046809276278,0,0,3.874600285873944e-05,0,0.0025007934556059,0.0089604987638928,0.0137794151138393,0,0,0,0.5,0,0.0026312213797879,0.3671239,wire_transfer,0.0005438759097804,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.1,0,0,0,0,0,0.011367053300744,valid,0.0112869957915213,0.6097246025360298,0,1,0,Malicious
0.0,D4144,0,0.0007691302356811,0,2.0174965217597312e-20,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.5961384496100674e-07,0,0,0.0224858004316567,0,3.1072394289917526e-05,0.3960447660110853,6.305189289543883e-07,0,0,0,1.0,0,0.0007298867217809,0.8100403,none,0.0393223145863234,0,0,1,0,0.0,0,fail,pass,pass,1,TLS 1.2,0,0,0,0,0,0.2425751686857155,valid,0.0112898827789995,8.545411795455706e-06,0,1,0,Malicious
0.0,D4145,0,0.0013290468734591,0,1.6600868297869889e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,9.57386696631236e-05,0,0,1.1552519571070579e-10,0,0.0113186111019017,0.0844929621077836,0.0069475742406695,0,0,0,0.5,0,0.0035095417896206,0.8879851,none,5.750340621067212e-05,0,0,0,0,0.0,0,softfail,none,fail,1,TLS 1.3,0,0,0,0,0,5.694636445816943e-16,valid,0.0288170186340598,8.22996306362647e-12,0,1,0,Malicious
0.0,D4146,0,0.0022890432258664,0,7.018010070715726e-17,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0017626243414761,0,0,0.4776227351645334,0,0.8326680939983009,0.0003819249173916,0.011639489650441,0,0,0,1.0,0,0.2683825728786649,0.4281593,none,0.0002899994121796,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.3,0,0,0,0,0,4.87844133857593e-10,valid,1.357987382683538e-06,8.374900249583969e-07,0,1,0,Malicious
0.0,D4147,1,8.249096179834942e-06,0,0.3036702048788555,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.487121382770644e-09,0,0,0.0097331107033655,0,6.47891353732892e-05,0.0003400534122351,0.0266837881154163,0,0,0,0.5,0,0.01684079046368,0.1147245,gift_card_request,0.0029020288949174,0,0,0,0,0.0,0,softfail,fail,none,1,TLS 1.2,0,0,0,0,0,0.0682410745308373,valid,1.7053218799797783e-05,0.0879192363092614,0,1,0,Spam
1.0,D4148,0,0.4423598812234954,0,0.1477994867971834,0,0,0,0.726370063197616,0,0,0,0,0,6.434132362276616e-05,6.511321206684506e-10,0,0,0,0,0.4523840168408358,0,0,4,1.9651534472558161e-22,"[""winword.exe""]",0,0,0.1374817338504087,0,0,0.0216852972886544,0,3.99017392358004e-07,0.0176461087791271,0.3837713972050757,0,0,0,1.0,0,0.0052792611887767,0.5969475,wire_transfer,4.2901463462444405e-10,0,0,0,0,0.0,0,pass,temperror,fail,1,TLS 1.2,2,0,0,0,0,0.0003608065586754,revoked,4.800256659846391e-12,1.021277466276536e-05,0,1,0,Malicious
1.0,D4149,0,2.218542909381064e-12,0,0.0004466725345029,0,0,0,0.7479450227281559,0,0,0,0,0,0.1055553161355264,1.9433494237389482e-07,0,0,0,0,0.3747615849486237,0,0,5,6.262594492262624e-38,"[""winword.exe""]",0,0,3.885522412073235e-05,0,0,3.6139192288881905e-10,0,0.0067653489360907,0.0706361480171981,0.0143529922767524,0,0,0,1.0,0,2.171253591838973e-22,0.6611866,document_download,0.0272390685313415,0,0,1,0,0.0,0,pass,none,fail,1,TLS 1.3,1,0,0,0,0,0.0754473521555081,valid,0.1597341431376577,4.2706985701185044e-14,0,1,0,Malicious
0.0,D4150,0,0.0918510487539053,0,0.02355673717408,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.7240919919108887e-10,0,0,1.6820593402866013e-06,0,0.0061014040703521,3.472037336517055e-05,0.2796191237829359,0,3,0,1.0,0,0.0017422553860759,0.6572461,none,9.690418249847868e-05,0,0,1,0,0.0,0,pass,policy,none,1,SSL,0,0,0,0,0,0.1334490480308408,valid,4.364003417638225e-06,2.075492108631477e-07,0,0,0,Malicious
0.0,D4151,0,0.287358301311667,0,2.741164335734212e-11,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.2325069357384126,0,0,0.0423215662298198,0,0.1354641042818587,0.1616884153714331,0.031694715246831,0,0,0,0.0,0,0.0429909105683555,0.3470255,sensitive_data_request,0.0042068945678095,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.3,4,0,0,0,0,0.0002331151457224,valid,0.0502152261245966,3.956882268883212e-09,0,1,0,Malicious
1.0,D4152,0,0.1151883946824014,0,1.1720241365701554e-08,0,0,0,0.1528496768190778,0,0,0,0,0,0.0011118056833456,0.0529892409524498,0,0,0,0,0.4155787640688965,0,1,4,8.226301366879355e-11,"[""winword.exe""]",0,0,1.9583026785414648e-08,0,0,1.2811356766810074e-05,0,0.1345094833988626,0.1780059876566076,0.3262750831194934,0,0,0,1.0,0,0.2136314515122172,0.1495159,meeting_request,0.1144909591610722,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.3,0,0,0,0,0,0.4542242065307601,valid,3.8382488026566026e-08,0.6666925943033487,0,1,0,Malicious
1.0,D4153,1,3.343617033160253e-09,0,0.5800801491012634,0,0,0,0.0141850223417113,0,0,0,0,0,0.1645583028948043,0.2803314647570255,0,0,0,0,0.2919410124081836,0,0,4,1.4341756331632378e-39,"[""winword.exe""]",0,0,0.000169655187919,0,0,0.1285157295640642,0,0.0646179687091497,0.261648434744839,0.0005160601378303,0,0,0,0.5,0,8.91366408726479e-05,0.7617274,none,1.749610561305371e-13,0,0,0,0,0.0,0,softfail,neutral,fail,1,TLS 1.0,1,0,0,0,0,0.3884983682298236,expired,0.0781264285577514,0.2771781884077769,0,1,0,Malicious
0.0,D4154,0,0.1746735619715992,0,0.1035244661663191,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0049872222483281,0,0,3.4858527468499124e-10,0,0.0002870259343873,0.0266124156802251,0.006184462244959,0,0,0,1.0,0,1.92643293734402e-06,0.7435333,none,8.157857091348445e-09,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.2,0,0,0,0,0,1.763029531101347e-07,valid,6.575405740089552e-08,0.3751749405495196,0,1,0,Malicious
1.0,D4155,0,0.4037462229055606,0,3.9810773554523707e-08,0,0,0,0.1158475283268205,0,0,0,7,0,0.0001486100306076,0.0182561190046035,0,0,0,0,0.2979208784708937,1,0,4,2.063573779983741e-07,"[""outlook.exe""]",0,0,6.800034903558919e-06,0,0,0.0019688044702038,0,0.1410743956375375,0.0597429136461786,0.4475273644731173,0,0,0,0.5,0,4.091342774209491e-07,0.8419086,legal_threat,0.0099056565619386,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.2,4,0,0,0,0,4.25940001579005e-09,self signed,0.0938640505773016,0.0011002206533087,0,1,0,Malicious
1.0,D4156,0,2.0331563431692945e-12,0,0.9508985933678884,0,0,0,0.0141175238897501,1,0,0,1,0,0.8911422362536362,0.0001014255540805,0,0,0,0,0.3452471706169191,0,1,4,2.0349469555695846e-20,"[""acrobat.exe""]",0,0,1.2295419017106658e-06,0,0,1.61682863700784e-07,0,0.0002155809320436,0.4232595826824918,0.0016326322101539,0,0,0,1.0,0,0.0256773104782319,0.8750541,link_click,0.0164322194684446,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.2,0,0,0,0,0,4.41183021927113e-05,self signed,0.0009578462273949,0.0066443244591157,0,1,0,Warning
0.0,D4157,0,0.2566741995394858,0,0.0117748732764521,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.003615518317132,0,0,3.507684976750349e-10,0,0.0087715212075758,0.0356156545691556,0.2282663473168494,0,0,0,1.0,0,0.0390696444578818,0.2886796,bank_detail_update,0.0001107866292798,0,0,0,0,0.0,0,fail,pass,fail,1,TLS 1.2,0,0,0,0,0,0.2452436298956881,valid,0.0220654394066661,0.0676583057814546,0,1,0,Spam
1.0,D4158,0,0.1464740462842092,0,6.73438008845977e-06,0,0,0,0.2354127297546069,0,0,0,0,0,0.0690072676173454,0.0002718661286352,0,0,0,0,0.0490796593579771,0,2,6,1.7397986790575702e-09,"[""winword.exe"", ""powershell.exe""]",0,0,0.856165184298232,0,0,0.0052192220482601,0,0.1549178349766752,0.9285790893430874,2.783494641291805e-05,0,0,0,0.5,0,4.903740000946404e-09,0.2845028,vpn_or_mfa_reset,0.0090366604001027,0,0,0,0,0.0,0,softfail,pass,temperror,1,TLS 1.3,0,0,0,0,0,9.724219634973046e-05,self signed,0.0142523355534824,4.929714709495607e-06,0,1,0,Malicious
1.0,D4159,0,4.966539325483691e-11,0,1.6147745987976744e-05,0,0,0,0.3442771403890691,0,0,0,0,0,0.0001135972380663,6.745309248329094e-08,0,0,0,0,0.5332282319597426,0,0,4,1.7908122709104682e-101,"[""winword.exe""]",0,0,3.1061741093637354e-06,0,0,0.0041491273018846,0,0.1760364312280112,1.4107528981465168e-09,0.0078021310936846,0,0,0,0.5,0,0.405192032207717,0.6435515,wire_transfer,0.0015215530851172,0,0,0,0,0.0,0,fail,temperror,temperror,1,TLS 1.0,0,0,0,0,0,0.0005803146752412,valid,3.6175940657946333e-13,9.134043139922428e-06,0,1,0,Malicious
1.0,D4160,0,0.0652459759526074,0,2.540771317958697e-05,0,0,0,0.0853136173060978,0,0,0,0,0,7.592948497682943e-05,0.3590903673432019,0,0,0,0,0.9354208201218074,0,3,4,8.05134207218989e-14,"[""winword.exe""]",0,0,0.0892959332218047,0,0,0.2393205022774777,0,1.4469114722368624e-05,1.809665200203711e-07,0.1267164447195059,0,0,0,0.5,0,0.0001810930899121,0.1774434,document_download,6.615612354189248e-11,0,0,0,0,0.0,0,pass,neutral,pass,1,TLS 1.0,1,0,0,0,0,0.0002633404201148,valid,9.437457054964324e-12,0.0506502530435952,0,1,0,Malicious
0.0,D4161,0,0.0010279334051369,0,1.1462561981993037e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.7647082979974016e-07,0,0,0.0733856727992425,0,5.252391843825194e-07,0.0086572135140138,1.1585982959384226e-06,0,0,0,0.5,0,2.162921229282677e-11,0.9332675,none,2.921345810651342e-06,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.3,0,0,0,0,0,0.0002838221722561,valid,0.0044875439698548,0.0010464929465838,0,1,0,Malicious
0.0,D4162,0,6.14588969231213e-05,0,0.0006447044040729,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.986030834105533,0,0,5.536514113414839e-06,0,0.3087833085293237,0.0014942210357054,0.0161689006486811,0,0,0,0.5,0,6.036884068681677e-09,0.6545405,sensitive_data_request,0.0003404638537669,0,0,0,0,0.0,0,fail,fail,temperror,1,TLS 1.2,0,0,0,0,0,4.745437279685983e-05,valid,7.669664809732413e-15,0.0015553535302837,0,1,0,Warning
1.0,D4163,0,0.0648024971018018,0,2.48974258972187e-08,0,0,0,0.0302061581501058,0,0,0,0,0,0.0001059033424064,0.2550199303673727,0,0,0,0,0.0689392308825708,0,0,4,4.352044987741341e-57,"[""winword.exe""]",0,0,1.0498007571015647e-06,0,0,2.614207953450357e-06,0,0.0017372103815751,1.4931086766688658e-06,9.413278121948816e-05,0,0,0,1.0,1,0.8275199817875343,0.4548731,meeting_request,5.982692596829079e-06,0,0,0,0,0.0,0,pass,none,temperror,1,TLS 1.3,1,0,0,0,0,0.138255588200359,valid,0.0123559898962493,0.4866686733204157,0,1,0,Warning
